
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Time,Type,FilamentID,ID,
Dendrite Straightness,0.989246,,Dendrite,,1,,100000012,510000007040,
Dendrite Straightness,0.994642,,Dendrite,,1,,100000012,510000007066,
Dendrite Straightness,0.819917,,Dendrite,,1,,100000012,510000007070,
Dendrite Straightness,0.561695,,Dendrite,,1,,100000012,510000007102,
Dendrite Straightness,0.905084,,Dendrite,,1,,100000012,510000007244,
Dendrite Straightness,0.780241,,Dendrite,,1,,100000012,510000007303,
Dendrite Straightness,0.828759,,Dendrite,,1,,100000012,510000007451,
Dendrite Straightness,0.811227,,Dendrite,,1,,100000012,510000007492,
Dendrite Straightness,0.968012,,Dendrite,,1,,100000012,510000007570,
Dendrite Straightness,0.984132,,Dendrite,,1,,100000012,510000007610,
Dendrite Straightness,0.995165,,Dendrite,,1,,100000012,510000007626,
Dendrite Straightness,0.886222,,Dendrite,,1,,100000012,510000007648,
Dendrite Straightness,0.873838,,Dendrite,,1,,100000012,510000007673,
Dendrite Straightness,0.989032,,Dendrite,,1,,100000012,510000007703,
Dendrite Straightness,0.961331,,Dendrite,,1,,100000012,510000007714,
Dendrite Straightness,0.95347,,Dendrite,,1,,100000012,510000007766,
Dendrite Straightness,0.815591,,Dendrite,,1,,100000012,510000007816,
Dendrite Straightness,0.968905,,Dendrite,,1,,100000012,510000007868,
Dendrite Straightness,0.840467,,Dendrite,,1,,100000012,510000007899,
Dendrite Straightness,0.902297,,Dendrite,,1,,100000012,510000007931,
Dendrite Straightness,0.803133,,Dendrite,,1,,100000012,510000007943,
Dendrite Straightness,0.856095,,Dendrite,,1,,100000012,510000008001,
Dendrite Straightness,0.956666,,Dendrite,,1,,100000012,510000008083,
Dendrite Straightness,0.745724,,Dendrite,,1,,100000012,510000008098,
Dendrite Straightness,0.92669,,Dendrite,,1,,100000012,510000008123,
Dendrite Straightness,0.889306,,Dendrite,,1,,100000012,510000008166,
Dendrite Straightness,0.887538,,Dendrite,,1,,100000012,510000008200,
Dendrite Straightness,0.649926,,Dendrite,,1,,100000012,510000008227,
Dendrite Straightness,0.823792,,Dendrite,,1,,100000012,510000008333,
Dendrite Straightness,0.95137,,Dendrite,,1,,100000012,510000008431,
Dendrite Straightness,0.988516,,Dendrite,,1,,100000012,510000008468,
Dendrite Straightness,0.974928,,Dendrite,,1,,100000012,510000008572,
Dendrite Straightness,0.969373,,Dendrite,,1,,100000012,510000008592,
Dendrite Straightness,0.948527,,Dendrite,,1,,100000012,510000008636,
Dendrite Straightness,0.932747,,Dendrite,,1,,100000012,510000008655,
Dendrite Straightness,0.917434,,Dendrite,,1,,100000012,510000008684,
Dendrite Straightness,0.930076,,Dendrite,,1,,100000012,510000008732,
Dendrite Straightness,0.96952,,Dendrite,,1,,100000012,510000008768,
Dendrite Straightness,0.94225,,Dendrite,,1,,100000012,510000008801,
Dendrite Straightness,0.876469,,Dendrite,,1,,100000012,510000008816,
Dendrite Straightness,0.974379,,Dendrite,,1,,100000012,510000008839,
Dendrite Straightness,0.799121,,Dendrite,,1,,100000012,510000008878,
Dendrite Straightness,0.861969,,Dendrite,,1,,100000012,510000008905,
Dendrite Straightness,0.980049,,Dendrite,,1,,100000012,510000008944,
Dendrite Straightness,1,,Dendrite,,1,,100000012,510000008959,
Dendrite Straightness,1,,Dendrite,,1,,100000012,510000008960,
Dendrite Straightness,1,,Dendrite,,1,,100000012,510000008961,
Dendrite Straightness,1,,Dendrite,,1,,100000012,510000008962,
Dendrite Time,0,s,Dendrite,,1,,100000011,510000002217,
Dendrite Time,0,s,Dendrite,,1,,100000011,510000002219,
Dendrite Time,0,s,Dendrite,,1,,100000011,510000002227,
Dendrite Time,0,s,Dendrite,,1,,100000011,510000002425,
Dendrite Time,0,s,Dendrite,,1,,100000011,510000002443,
Dendrite Time,0,s,Dendrite,,1,,100000011,510000002803,
Dendrite Time,0,s,Dendrite,,1,,100000011,510000002971,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006243,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006389,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006396,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006398,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006437,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006528,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006532,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006560,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006566,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006587,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006595,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006638,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006701,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006728,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006741,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006759,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006791,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006912,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006914,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006917,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000006958,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007004,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007016,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007040,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007066,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007070,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007102,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007244,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007303,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007451,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007492,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007570,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007610,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007626,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007648,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007673,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007703,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007714,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007766,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007816,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007868,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007899,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007931,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000007943,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008001,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008083,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008098,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008123,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008166,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008200,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008227,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008333,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008431,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008468,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008572,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008592,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008636,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008655,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008684,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008732,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008768,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008801,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008816,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008839,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008878,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008905,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008944,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008959,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008960,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008961,
Dendrite Time,0,s,Dendrite,,1,,100000012,510000008962,
Dendrite Time Index,1,,Dendrite,,1,,100000011,510000002217,
Dendrite Time Index,1,,Dendrite,,1,,100000011,510000002219,
Dendrite Time Index,1,,Dendrite,,1,,100000011,510000002227,
Dendrite Time Index,1,,Dendrite,,1,,100000011,510000002425,
Dendrite Time Index,1,,Dendrite,,1,,100000011,510000002443,
Dendrite Time Index,1,,Dendrite,,1,,100000011,510000002803,
Dendrite Time Index,1,,Dendrite,,1,,100000011,510000002971,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006243,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006389,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006396,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006398,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006437,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006528,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006532,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006560,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006566,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006587,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006595,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006638,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006701,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006728,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006741,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006759,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006791,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006912,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006914,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006917,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000006958,
Dendrite Time Index,1,,Dendrite,,1,,100000012,510000007004,
